geoid,medrent90,medrent00,medrent16,medhval90,medhval00,medhval16,percol90,percol00,percol16,pernwh90,pernwh00,pernwh16,perli90,perli00,perli16,per_rent_90,per_rent_00,per_rent16,pop00,pop16,asian_16_low,carcommuters_00,pre50_16,hhwch16,empd15,density16,aland,li16,afford90,belowmedcol90,abovemednwh,abovemedli,abovemedrent,vulnrisk90,vuln90,afford00,belowmedcol00,abovemednwh00,abovemedli00,abovemedrent00,vulnrisk00,vuln00,afford16,belowmedcol16,abovemednwh16,abovemedli16,abovemedrent16,vulnrisk16,vuln16,hotmarket90(127%-169%),hotmarket00(110%-207%),percol16,edudiff0016,abm_dif_0016,edudiff9000,abm_dif_9000,hinc90_NYU,hinc00_NYU,hinc16_NYU,hinc90,hinc00,hinc16,pct_ch_hinc90_00,pct_ch_hinc00_16,abm_inc_90_00,abm_inc_00_16,li16,gent90_00,gent00_16,ch_all_li_count90_00,ch_all_li_count00_16,liloss9016,per_limove16,per_limove09,exclusion,popgrowth0016,Incch0016,li_hh_16
36103122801,713,790,1193,153800,166500,347100,0.148310904,0.136887222,0.264215678,0.456211813,0.508653671,0.628636122,0.171388316,0.193196305,0.494130403,0.274906766,0.255850234,0.283199191,5489,5741,0.092840968,0.794069862,0.077142857,0.331488934,9848,0.001319068,4352317,1,0,1,1,1,0,1,0,1,0,1,1,0,FALSE,0,0,1,1,1,0,1,0,0,1,0.137114692,0.000227469,0,-0.011423682,1,41854,54273,74044,76592.82067,78695.85,74044,0.027457265,-0.059111759,0,0,0,0,0,62.56933594,86.94610596,0,0.907406688,0.953772545,1,1,0.940888243,982.33124
36103122802,846,847,1345,147000,155900,328800,0.128849558,0.107192255,0.217576191,0.061445783,0.167325122,0.344125569,0.211023977,0.167787368,0.403041065,0.174521355,0.201101928,0.166666672,4303,4077,0.008339465,0.768770403,0.047255038,0.369469027,814,0.00282691,1442211,1,0,1,0,1,0,FALSE,0,1,0,1,1,0,FALSE,0,0,1,0,1,0,FALSE,0,0,1,0.088509162,-0.018683092,0,-0.021657303,1,48958,59554,86731,89593.13921,86353.3,86731,-0.036161687,0.004373892,0,1,0,0,0,105.4303589,-79.8145752,0,0.581831098,0.790983677,1,0,1.004373892,546.52368
36103122901,728,951,1506,149600,161800,338200,0.085561497,0.098740554,0.232861057,0.045022086,0.090760958,0.222186342,0.174618848,0.15470121,0.430959851,0.207505519,0.203834511,0.161427811,6137,6193,0.025512676,0.858938548,0.140779221,0.362813,455,0.003133328,1976493,1,0,1,0,1,0,FALSE,0,1,0,1,1,0,FALSE,0,0,1,0,1,0,FALSE,0,1,1,0.066805989,-0.031934565,0,0.013179057,1,46353,61063,77753,84825.98768,88541.35,77753,0.043799814,-0.121845327,1,0,0,0,0,38.31536865,21.17694092,0,0.889808953,0.418343961,0,1,0.87815467,808.91162
36103122902,811,858,1584,152800,162100,348200,0.122848464,0.102622951,0.176671848,0.077272727,0.120089787,0.193699732,0.216484205,0.170211382,0.469214559,0.283366206,0.311909263,0.268214047,4455,4476,0.008042895,0.818761384,0.128676471,0.324951644,985,0.002685991,1666424,1,0,1,0,1,0,FALSE,0,1,0,1,1,0,FALSE,0,0,1,0,1,0,FALSE,0,0,1,0.072846711,-0.029776239,0,-0.020225514,1,43375,56652,75424,79376.2501,82145.4,75424,0.034886379,-0.081823207,0,0,0,0,0,112.1555176,21.82720947,0,0.603000462,0.493888527,0,1,0.918176794,727.75177
36103123001,725,895,1546,151800,164100,332000,0.073699778,0.047452547,0.297489226,0.073656704,0.132288507,0.377687484,0.196476943,0.188452333,0.407122016,0.172395558,0.16224649,0.258009166,5934,5907,0.040460471,0.811263318,0.143637357,0.438215103,301,0.002913238,2027641,1,0,1,0,1,0,FALSE,0,1,0,1,1,0,FALSE,0,0,1,0,1,0,FALSE,0,0,1,0.102402682,0.054950135,0,-0.026247231,1,46476,53641,87500,85051.08015,77779.45,87500,-0.085497208,0.124975815,0,1,0,0,0,186.1028442,-184.8033447,0,0.83634764,0.599731326,0,0,1.124975813,711.64929
36103123002,771,989,1327,157300,178300,326900,0.124595469,0.118881119,0.24922505,0.089252433,0.153664303,0.315835148,0.152009361,0.156485211,0.35317415,0.191504178,0.197696737,0.119999997,5076,4610,0.05835141,0.809169279,0.099737533,0.379636364,660,0.002194972,2100255,0,0,1,0,0,0,FALSE,0,1,0,1,1,0,FALSE,0,0,1,0,0,0,FALSE,0,1,1,0.081595445,-0.037285674,0,-0.00571435,1,52281,68750,102765,95674.22995,99687.5,102765,0.041947242,0.030871473,0,1,0,0,0,88.06460571,-64.00961304,0,0.797775269,0.617603421,0,0,1.030871473,485.61447
36103123101,921,1097,2145,172900,189300,349800,0.185765983,0.143808777,0.376726657,0.056253413,0.1030871,0.194469765,0.113396364,0.202330177,0.358666807,0.104391052,0.136468774,0.086294413,3628,3291,0.018231541,0.840621404,0.100708104,0.310490694,1200,0.001204092,2733179,0,0,0,0,0,0,FALSE,0,1,1,1,1,0,1,1,0,0,0,0,0,FALSE,0,0,1,0.12463676,-0.019172017,0,-0.041957206,0,54624,63380,87353,99961.9172,91901,87353,-0.080639884,-0.049488038,0,0,0,0,0,135.1387329,-84.81329346,0,0.931435585,0.463335753,0,0,0.950511964,423.94415
36103123102,887,859,1710,158000,168000,335200,0.239194985,0.148376068,0.182385325,0.067162497,0.104297441,0.253491968,0.135510679,0.165078416,0.410961628,0.126193724,0.182070883,0.103681445,4142,3866,0.020175892,0.794146342,0.161723164,0.258452292,361,0.002189434,1765753,1,0,0,0,0,0,FALSE,0,1,0,1,1,0,FALSE,0,0,1,0,1,0,FALSE,0,0,1,0.18238533,0.034009262,0,-0.090818917,0,54614,68872,97554,99943.61606,99864.4,97554,-0.000792608,-0.023135372,0,1,0,0,0,61.06234741,52.42605591,0,0.703847647,0.614130497,0,0,0.976864628,546.98993
36103123201,733,910,1431,156500,176400,395000,0.124128312,0.122137405,0.229058564,0.772162386,0.748110831,0.730749846,0.109769581,0.211634554,0.548554182,0.451428571,0.323529412,0.523882926,1588,1987,0.044791142,0.551673945,0.016348774,0.297380586,7983,0.000765617,2595292,1,0,1,1,0,1,1,0,1,0,1,1,0,FALSE,0,0,1,1,1,1,1,0,0,1,0.104634518,-0.017502887,0,-0.001990908,1,46776,51486,59492,82490.79629,72922.36895,59492,-0.11599388,-0.18417351,0,0,0,0,0,102.1584167,142.535614,0,0.837334871,1.016013231,1,1,0.815826486,356.01166
36103123202,914,1120,1339,122000,151700,308000,0.136284722,0.082191781,0.167191431,0.95091814,0.907327586,0.941744626,0.209646288,0.202362677,0.431640446,0.166059723,0.392638037,0.384484947,7424,9939,0.026964483,0.782579565,0.040983607,0.506994489,2353,0.003207976,3098215,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0.091946982,0.009755201,0,-0.054092941,0,45748,50445,86133,83718.84372,73145.24804,86133,-0.126298875,0.177561119,0,1,0,0,0,567.7584839,-63.93341064,0,0.725894034,0.744677246,1,1,1.177561117,1018.2398
36103123301,871,941,1254,127400,113400,221500,0.073848404,0.097683156,0.201998577,0.721259843,0.788252453,0.906246185,0.273354398,0.245402974,0.50292629,0.36484626,0.378594249,0.380647898,7542,8245,0.024257126,0.674371176,0.075722092,0.359761296,809,0.003530644,2335268,1,1,1,1,1,0,1,1,1,0,1,1,0,FALSE,0,1,1,1,1,0,1,1,0,1,0.20199858,0.104315424,1,0.023834752,1,31613,40202,68186,57851.79257,58292.89792,68186,0.007624748,0.169713676,0,1,0,0,0,169.6181641,-341.4273682,0,0.795135677,0.856513202,1,1,1.169713678,1179.8651
36103123302,1001,1205,1818,93400,108600,262100,0.068329718,0.05489774,0.148148149,0.985890653,0.986720554,0.965023875,0.149131179,0.19700098,0.625253022,0.343049327,0.392781316,0.25555557,1732,1887,0.037095919,0.721943049,0.28411215,0.622222222,992,0.00297475,634339,1,1,1,1,0,0,FALSE,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0.122732815,0.067835076,1,-0.013431979,1,24926,40096,51944,45614.58067,58139.2,51944,0.274574906,-0.106558055,1,0,1,0,0,-3.504699707,-7.503936768,1,0.636571467,0.997755826,1,1,0.893441946,281.36386
36103123401,776,944,1653,147200,157900,344600,0.116153206,0.074253731,0.177186802,0.103521878,0.218221896,0.374281913,0.15866891,0.209949568,0.40917629,0.237632509,0.234872612,0.331158251,4083,4526,0.026292532,0.756319515,0.148575828,0.460032626,4157,0.001964602,2303775,1,0,1,0,0,0,FALSE,0,1,0,1,1,1,1,1,0,1,0,1,0,FALSE,0,0,1,0.079498567,0.005244836,0,-0.041899474,0,46386,61000,81207,84886.38275,88450,81207,0.041981023,-0.081888072,0,0,0,0,0,9.110717773,19.76956177,0,0.872042596,0.526843369,0,1,0.918111928,501.65015
36103123402,826,907,1398,150200,156600,337300,0.096881221,0.086814244,0.197994992,0.088041086,0.17933368,0.282765091,0.152788593,0.194654346,0.569581807,0.276586034,0.328369906,0.321247906,7684,6394,0.030497341,0.770424597,0.10949495,0.361298482,3211,0.00237168,2695979,1,0,1,0,0,0,FALSE,0,1,0,1,1,0,FALSE,0,0,1,0,1,0,FALSE,0,0,1,0.099495149,0.012680905,0,-0.010066977,1,50447,57090,62833,92318.01086,82780.5,62833,-0.103311487,-0.240968585,0,0,0,0,0,346.9996948,286.2792969,0,0.697964907,0.666969955,0,0,0.759031414,1351.0481
36103123500,749,897,1443,155000,162300,333200,0.207809575,0.113841525,0.305409282,0.233082707,0.307802178,0.442457348,0.242836186,0.206885336,0.526084006,0.440892642,0.475887652,0.532029331,5601,6039,0.016724623,0.778850189,0.310957124,0.302689487,5323,0.001984768,3042673,1,0,0,1,1,1,1,0,1,0,1,1,0,FALSE,0,0,1,0,1,1,1,0,0,1,0.099770825,-0.014070699,0,-0.09396805,0,40971,55061,62446,74971.88781,79838.45,62446,0.064911827,-0.217845544,1,0,0,0,0,157.5666504,145.3720093,0,0.747715354,0.898260117,1,1,0.782154463,1075.8418
36103123600,850,1178,2021,224100,243500,423700,0.26671191,0.204906704,0.44512859,0.03010116,0.048938374,0.100454032,0.176080884,0.160424103,0.31523183,0.120077469,0.108751609,0.082344212,3862,3524,0.017877412,0.768645358,0.403314917,0.209940653,904,0.001531295,2301320,0,0,0,0,1,0,FALSE,0,1,1,1,1,0,1,1,0,0,0,0,0,FALSE,0,1,1,0.44512859,0.240221887,1,-0.061805207,0,52874,74609,111618,96759.42006,108183.05,111618,0.118062198,0.031751279,1,1,0,0,1,18.3581543,-110.6126099,0,0.661621392,0.448878706,0,0,1.031751277,424.9325
36103123701,826,885,1507,140000,142700,284800,0.095687756,0.052588556,0.118429124,0.418506624,0.617716802,0.792537332,0.225458194,0.203002383,0.59026134,0.314710042,0.352865422,0.454285711,5904,7370,0.00963365,0.61183476,0.149449397,0.475428571,3887,0.003345585,2202903,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.049820183,-0.002768373,0,-0.0430992,0,42217,50441,65326,77257.10988,73139.45,65326,-0.053298134,-0.106829487,0,0,0,0,0,147.821106,237.0187378,0,0.886569202,0.771203816,0,1,0.893170512,1032.9574
36103123702,765,977,1581,143400,149200,285300,0.12364946,0.079486225,0.144130245,0.0815486,0.21677602,0.442034751,0.227607613,0.196368025,0.526349008,0.213568848,0.240077821,0.231146306,7773,8807,0.023276939,0.764051196,0.222262509,0.338989442,998,0.003820668,2305094,1,0,1,0,1,0,FALSE,0,1,0,1,1,0,FALSE,0,1,1,0,1,0,FALSE,0,1,1,0.078718368,-0.000767856,0,-0.044163235,0,43115,54474,65655,78900.44953,78987.3,65655,0.00110076,-0.16879043,0,0,0,0,0,129.6298828,152.9885254,0,0.595725417,0.871626973,1,1,0.831209574,1395.8776
36103123801,845,1121,1680,176300,171600,344800,0.192987805,0.125884888,0.266578674,0.053078094,0.081703107,0.158831343,0.202469828,0.148213364,0.482532531,0.15606596,0.169392523,0.190798372,4345,3765,0.006374502,0.707810993,0.188275085,0.182002706,535,0.001853178,2031645,1,0,0,0,1,0,FALSE,0,1,0,1,1,0,FALSE,0,0,1,0,1,0,FALSE,0,1,1,0.10270012,-0.023184767,0,-0.067102917,0,50570,66282,74286,92543.09967,96108.9,74286,0.03853124,-0.227064297,0,0,0,0,0,-34.94018555,93.23803711,0,0.712883294,0.767962515,1,0,0.772935701,713.18311
36103123802,800,981,1804,157300,159900,334700,0.120138622,0.101663586,0.208515719,0.044034818,0.126410256,0.181683898,0.168952018,0.173140044,0.470501453,0.179834462,0.178909091,0.112866819,3900,3385,0,0.804987531,0.262655906,0.223476298,204,0.002304256,1469021,1,0,1,0,1,0,FALSE,0,1,0,1,1,0,FALSE,0,0,1,0,1,0,FALSE,0,0,1,0.106859215,0.005195629,0,-0.018475036,1,46750,63267,76573,85552.50035,91737.15,76573,0.072290696,-0.165299997,1,0,0,0,0,-24.76635742,127.9920044,0,0.620675147,1.00420773,1,0,0.83470001,625.29645
36103123900,708,780,1274,149500,159500,336300,0.085425597,0.098983254,0.256599784,0.055352798,0.124852999,0.258466035,0.182592417,0.168707585,0.474334657,0.190658989,0.215439856,0.237812132,5102,5463,0.014460919,0.773491998,0.2252149,0.35196195,969,0.003282503,1664279,1,0,1,0,1,0,FALSE,0,1,0,1,1,0,FALSE,0,0,1,0,1,0,FALSE,0,0,1,0.086227391,-0.012755863,0,0.013557657,1,47257,55169,75761,86453.07536,79916.40191,75761,-0.075609498,-0.051996861,0,0,0,0,0,207.4526367,-9.131286621,0,0.760647059,0.530106537,0,1,0.948003141,797.83087
36103124001,718,888,1677,156100,172700,346600,0.133873582,0.109173127,0.293406606,0.043216513,0.070536692,0.222796902,0.163694843,0.200172775,0.375770658,0.149932157,0.138633377,0.187096775,4565,5027,0.015516212,0.792555831,0.142681427,0.38,635,0.003304052,1521465,0,0,1,0,1,0,FALSE,0,1,1,1,1,0,1,1,0,1,0,0,0,FALSE,0,0,1,0.131144336,0.02197121,0,-0.024700455,1,51222,60873,90172,93736.25967,88265.85,90172,-0.058359589,0.021595554,0,1,0,0,0,97.33685303,-56.80023193,0,0.744245648,0.925827682,1,1,1.021595555,582.44452
36103124002,881,974,1249,161500,170900,351600,0.059405941,0.098389982,0.227879793,0.085118873,0.100262314,0.283462316,0.198024529,0.157208,0.391888917,0.142156863,0.155009452,0.268450171,3431,3489,0.002292921,0.792207792,0.147497805,0.372693727,807,0.002547342,1369663,1,0,1,0,1,0,FALSE,0,1,1,1,1,0,1,1,0,1,0,0,0,FALSE,0,0,1,0.103303607,0.004913625,0,0.038984042,1,49688,68707,93953,90929.0396,99625.15,93953,0.095636226,-0.056934919,1,0,0,0,0,11.42745972,30.58834839,0,0.98840481,0.868152976,0,1,0.94306508,424.80759
36103124101,737,859,1445,156000,163700,343100,0.121482498,0.091990994,0.160214409,0.046920821,0.10012621,0.189677149,0.236812134,0.176991669,0.421386004,0.202214022,0.216884008,0.264048755,4754,4708,0,0.810433163,0.338801262,0.285037238,729,0.003307522,1423422,1,0,1,0,1,0,FALSE,0,1,0,1,1,0,FALSE,0,0,1,0,1,0,FALSE,0,0,1,0.071102017,-0.020888977,0,-0.029491504,1,42994,60686,88935,78679.0207,87994.7,88935,0.118401058,0.01068587,1,1,0,0,0,-13.2800293,19.59637451,0,0.682116151,0.686643958,1,0,1.010685871,622.38715
36103124102,792,851,1446,161900,177500,355600,0.177874187,0.120066473,0.250640482,0.047277937,0.076593465,0.17311731,0.211842347,0.176172192,0.403187305,0.241909385,0.21745908,0.227154046,3734,3333,0.01020102,0.821345708,0.430483271,0.273281114,693,0.002765537,1205191,1,0,1,0,1,0,FALSE,0,1,0,1,1,0,FALSE,0,0,1,0,1,0,FALSE,0,0,1,0.086959914,-0.033106558,0,-0.057807714,0,38992,61679,86629,71355.3601,89434.55,86629,0.253368348,-0.031369869,1,1,0,0,0,-89.58666992,-64.50091553,1,0.867231667,0.784020722,0,0,0.968630132,463.26221
36103124200,699,884,1667,156000,174600,347500,0.137760417,0.113302863,0.242148981,0.059962944,0.106244931,0.142692745,0.151783056,0.162802745,0.460817844,0.22622108,0.205265724,0.299855143,6165,5214,0.046413502,0.698960778,0.272224585,0.218734911,1288,0.002057806,2533766,1,0,1,0,0,0,FALSE,0,1,0,1,1,0,FALSE,0,0,1,0,1,0,FALSE,0,0,1,0.108945076,-0.004357787,0,-0.024457554,1,46731,65483,76783,85517.72983,94950.35,76783,0.110300168,-0.191335261,1,0,0,0,0,53.68054199,165.7185059,0,0.539198399,0.930450022,1,0,0.808664739,954.35376
36103124300,739,937,1459,154000,159900,332500,0.157175399,0.124564638,0.250106245,0.085211485,0.158488355,0.245674208,0.198967517,0.163874941,0.54240942,0.377211912,0.393951296,0.334845364,6827,6415,0.054715511,0.800132582,0.181376518,0.302268041,2293,0.001939321,3307859,1,0,1,0,1,0,FALSE,0,1,0,1,1,0,FALSE,0,0,1,0,1,0,FALSE,0,0,1,0.25010625,0.125541612,1,-0.03261076,0,44547,53558,67461,81521.00695,77659.1,67461,-0.04737315,-0.131318808,0,0,0,0,0,252.7269897,113.1221924,0,0.774748862,0.684645176,0,0,0.868681198,1315.3429
36103124401,916,1089,1847,160600,177000,367300,0.17682696,0.125626342,0.258488506,0.040699263,0.081225033,0.168078348,0.155352959,0.193464826,0.418802053,0.436781609,0.439198856,0.502758622,3755,3778,0.024351509,0.774509804,0.096815287,0.228275862,2693,0.001332595,2835070,1,0,1,0,0,1,FALSE,0,1,0,1,1,0,FALSE,0,0,1,0,1,1,1,0,0,1,0.105281293,-0.020345049,0,-0.051200617,0,48273,60494,82866,88340.99006,87719.30903,82866,-0.007037289,-0.055327717,0,0,0,0,0,87.76757813,18.72052002,0,0.586455166,0.825036984,1,1,0.944672284,607.263
36103124402,725,1100,1788,168500,176400,355200,0.217679128,0.186984816,0.270825833,0.042782152,0.069642857,0.085706607,0.175505049,0.180917655,0.326927334,0.147811726,0.116383169,0.091525421,3360,3722,0.006448146,0.805418719,0.188599578,0.366949153,220,0.000175699,21183902,0,0,0,0,1,0,FALSE,0,1,1,1,1,0,1,1,0,1,0,0,0,FALSE,0,1,1,0.117374419,-0.069610396,0,-0.030694312,1,49167,67895,107135,90681.13896,99043.42239,107135,0.09221635,0.08169727,1,1,0,0,0,114.9754028,-76.88967896,0,0.618031085,0.884189554,1,1,1.081697274,385.77426
36103124500,836,1057,1857,171600,197900,435500,0.22503864,0.163211679,0.472413778,0.133077544,0.160303857,0.179176763,0.180455,0.159264107,0.275335401,0.266627428,0.253325942,0.249862105,5134,5369,0.034643323,0.780498101,0.437466452,0.356867071,439,0.002209222,2430267,0,0,0,0,1,0,FALSE,0,1,0,1,1,0,FALSE,0,0,0,0,0,0,FALSE,0,0,1,0.47241378,0.309202101,1,-0.061826961,0,50180,69141,112651,91899.33475,100254.45,112651,0.090915948,0.123650871,1,1,0,0,0,-57.55853271,-142.5383606,1,0.555895746,0.287694633,0,1,1.12365087,499.18307
36103124601,1001,935,1421,173900,192500,406600,0.294235589,0.192860684,0.415463924,0.049186006,0.049230769,0.121068031,0.137454724,0.167188067,0.28315416,0.05775076,0.072277228,0.057205722,2925,2734,0.021945867,0.822720695,0.197628459,0.308030803,1348,0.002217962,1232663,0,0,0,0,0,0,FALSE,0,1,1,1,1,0,1,1,0,0,0,0,0,FALSE,0,0,1,0.41546392,0.222603236,1,-0.101374905,0,54402,77577,115288,99538.09143,112486.6471,115288,0.130086437,0.024903871,1,1,0,0,1,-5.184539795,-27.8949585,1,0.711291194,0.76110667,1,0,1.024903871,257.38715
36103124602,785,913,1607,207200,256400,491900,0.313607595,0.216358025,0.521428585,0.073736914,0.100307287,0.15569903,0.148154389,0.17670831,0.410959274,0.307228916,0.318965517,0.375985444,4556,4027,0.053886268,0.76260598,0.517634292,0.255306246,3172,0.001535972,2621792,1,0,0,0,0,0,FALSE,0,1,0,1,1,0,FALSE,0,0,0,0,1,0,FALSE,0,0,1,0.52142859,0.305070565,1,-0.09724957,0,52316,66513,98472,95738.28041,96443.85,98472,0.007369775,0.021029335,0,1,0,0,0,84.51696777,19.99053955,0,0.688620389,0.702764869,1,0,1.021029335,677.67181
36103134702,736,782,1353,163200,198700,386900,0.222711952,0.151877541,0.379141092,0.049362772,0.084148398,0.128949776,0.12487002,0.171231541,0.448784232,0.337940896,0.307554761,0.372359157,5930,5475,0.037808219,0.840718105,0.1950735,0.21875,1251,0.001005944,5442651,1,0,0,0,0,0,FALSE,0,1,0,1,1,0,FALSE,0,0,0,0,1,0,FALSE,0,0,1,0.37914109,0.227263549,1,-0.070834411,0,43589,54688,86400,79767.87021,79297.6,86400,-0.005895484,0.089566395,0,1,0,0,0,119.9063721,-16.47967529,0,0.656314969,0.669626594,1,0,1.089566393,1019.6378
36103134703,1001,1587,,325100,413400,716700,0.429231415,0.233483484,0.537008464,0.057358702,0.051509769,0.065807141,0.096247714,0.085535036,0.265291572,0.059982095,0.044164038,0.022273425,3941,3723,0.0453935,0.811104751,0.095447871,0.350230415,715,0.000344018,10822105,0,0,0,0,0,0,FALSE,0,1,1,1,1,0,1,1,1,0,0,0,0,FALSE,0,1,0,0.53700846,0.303524977,1,-0.195747932,0,75281,108554,157125,137764.2311,157403.2944,157125,0.142555609,-0.001768034,1,1,0,0,0,75.79956055,65.55749512,0,0.34698838,0.447833926,1,0,0.998231966,345.40964
36103134704,748,792,1478,229800,266900,478000,0.33392435,0.173219979,0.37678209,0.097674419,0.069292487,0.087975413,0.130991556,0.161170429,0.351650447,0.114543115,0.192307692,0.166666672,2742,2603,0.059930849,0.83175151,0.192032686,0.275167785,1008,0.000631141,4124275,0,0,0,0,0,0,FALSE,0,1,0,1,1,0,FALSE,0,0,0,0,0,0,FALSE,0,0,1,0.37678209,0.203562111,1,-0.160704371,0,61570,78313,96875,112791.4339,113754.1584,96875,0.00853544,-0.148382783,0,0,0,0,0,101.6085358,47.45217896,0,0.584503055,0.781150425,1,0,0.851617219,314.37549
36103134902,1001,850,3501,215200,271300,501600,0.360751694,0.200838169,0.467289716,0.06614704,0.051414992,0.075591214,0.12109504,0.112796121,0.260476261,0.110545455,0.06557377,0.021484375,4629,4736,0.018369932,0.892488263,0.065217391,0.274088542,950,0.000715381,6620247,0,0,0,0,0,0,FALSE,0,1,1,1,1,0,1,1,0,0,0,0,0,FALSE,0,0,1,0.46728972,0.266451551,1,-0.159913526,0,64912,92789,132917,118788.964,134544.05,132917,0.132630885,-0.012093065,1,1,0,0,1,64.74539185,70.90289307,0,0.62554419,0.528642178,0,1,0.987906935,400.09155
36103134903,1001,671,2048,239600,293400,535900,0.461918892,0.23258427,0.473812431,0.055878084,0.015007899,0.194029853,0.11207095,0.169549217,0.205002904,0.14171123,0.093975904,0.125628144,1266,1206,0,0.941532258,0.04009434,0.341708543,327,0.000353688,3409787,0,0,0,0,0,0,FALSE,0,1,1,1,1,0,1,1,0,0,0,0,0,FALSE,0,0,1,0.47381243,0.24122816,1,-0.229334623,0,73898,70652,134583,135233.3411,102445.4,134583,-0.242454574,0.31370467,0,1,0,0,1,83.65019226,-76.59443665,0,0.660575867,0,0,0,1.313704666,81.591156
36103134904,881,896,1789,233400,281800,481700,0.386833376,0.221862348,0.544788063,0.058904345,0.074546485,0.146846712,0.136587579,0.162378031,0.274492919,0.144406111,0.160924751,0.186698332,7056,6517,0.075648304,0.845993757,0.106355383,0.360570071,7443,0.000807851,8067084,0,0,0,0,0,0,FALSE,0,1,0,1,1,0,FALSE,0,0,0,0,0,0,FALSE,0,0,1,0.54478806,0.322925712,1,-0.164971028,0,63701,80934,114828,116572.8271,117354.3,114828,0.006703731,-0.021527119,0,1,0,0,0,181.1972656,-115.946228,0,0.565814138,0.590147436,1,0,0.978472881,577.80762
36103134906,260,310,649,188100,243800,439900,0.305328983,0.174182359,0.365318716,0.044835723,0.057550158,0.100475334,0.094456287,0.091965853,0.461374521,0.236245955,0.181585678,0.279080451,5682,6101,0.025241764,0.850351385,0.03143242,0.267586207,3071,0.001756027,3474320,1,1,0,0,0,0,FALSE,0,1,0,1,1,0,FALSE,0,1,0,0,1,0,FALSE,0,0,1,0.099603463,-0.074578895,0,-0.131146624,0,55970,75169,84886,102425.0997,108995.05,84886,0.064143948,-0.221193984,1,0,0,0,0,98.01416016,306.4981079,0,0.611015081,0.732401371,1,1,0.77880601,1003.4896
36103134907,647.2506701,943,2167,187054.8316,223600,428300,0.419658654,0.29916248,0.426969796,0.342327762,0.048931118,0.067257442,1.0731819,0.29075861,0.295502633,0.930723449,0.15339233,0.108815424,4210,4401,0,0,0.14295258,0,993.1515487,0.000961137,4578951,0,0,0,1,1,1,1,0,1,1,1,0,0,FALSE,0,0,0,0,0,0,FALSE,0,1,1,0.4269698,0.12780732,1,-0.120496174,0,#N/A,#N/A,#N/A,103072.1256,108631.1,110843,0.05393286,0.020361573,1,1,0,0,0,-1121.430176,34.80114746,0,0.783374608,0.742102623,0,1,1.020361572,429.06982
36103135002,778,868,1690,173700,229600,414900,0.27027027,0.166945374,0.476971805,0.034108232,0.051996286,0.121647507,0.126878242,0.139480421,0.348081529,0.157489639,0.13091922,0.108399548,5385,5220,0.068199234,0.878943218,0.117486339,0.41600454,1682,0.001277624,4085709,0,0,0,0,0,0,FALSE,0,1,1,1,1,0,1,1,0,0,0,0,0,FALSE,0,0,1,0.47697181,0.310026437,1,-0.103324897,0,53620,76633,101023,98124.59909,111117.85,101023,0.132415831,-0.09084814,1,0,0,0,0,15.16821289,80.75488281,0,0.783397913,0.730076313,0,0,0.90915186,613.31964
36103135003,886,1125,,184300,232100,461000,0.341324201,0.174068768,0.414511055,0.031952072,0.067949632,0.063416742,0.123951735,0.144942309,0.314727694,0.134485349,0.110875706,0.033501897,4209,4636,0.00539258,0.83891946,0.169659443,0.369785082,1263,0.00109922,4217536,0,0,0,0,0,0,FALSE,0,1,1,1,1,0,1,1,1,0,0,0,0,FALSE,0,0,0,0.41451105,0.240442282,1,-0.167255433,0,55665,81044,113241,101869.4017,117512.1499,113241,0.153556883,-0.036346454,1,1,0,0,0,-42.13586426,110.8378601,0,0.714203835,0.734618615,1,1,0.963653547,497.8992
36103135004,884,977,2105,472300,567600,931300,0.506856272,0.27815534,0.630656958,0.034297243,0.047157191,0.116158113,0.087963976,0.100065039,0.204840958,0.125,0.078662734,0.065934069,2990,2884,0.023231623,0.865269461,0.209128631,0.304695305,939,0.000160466,17972666,0,0,0,0,0,0,FALSE,0,1,1,1,1,0,1,1,0,0,0,0,0,FALSE,0,0,1,0.63065696,0.35250162,1,-0.228700932,0,86951,129210,164632,159120.3284,187354.5,164632,0.177439123,-0.121280782,1,0,0,0,0,21.14413452,3.133972168,0,0.586214244,0.44192183,0,0,0.878719219,205.04579
36103135005,1001,734,1271,181700,202500,397500,0.191122524,0.157631954,0.363768637,0.023195129,0.05525313,0.112964988,0.153154623,0.152811378,0.504586697,0.098705502,0.07514881,0.123824455,3674,3656,0.029266958,0.900834106,0.046511628,0.21630094,919,0.001041991,3508668,1,0,0,0,0,0,FALSE,0,1,1,1,1,0,1,1,0,0,0,1,0,FALSE,0,0,1,0.114668372,-0.042963583,0,-0.033490569,0,41341,55308,65625,75655.70228,80197.96393,65625,0.060038589,-0.181712389,1,0,0,0,0,84.10247803,-3.503417969,0,0.901017845,0.744891335,0,0,0.818287607,643.8526
