,ag25up,hh00,hh16,hu16,mhval00,mhval00_16,mhval16,mhval90,mhval90_00,moe_hh16,moe_hinc16,moe_hu16,moe_mhval16,moe_mrent16,moe_pop16,moe_renter16,mrent00,mrent00_16,mrent16,mrent90,mrent90_00,ohu00,ohu16,ohu90,per_rent00,per_rent16,per_rent90,pop00,pop16,pop90,rhu16,GEOID,clusters
0,2591.0,1457.0,1369.0,1448.0,230500.0,1.419522762298584,557700.0,232900.0012065342,-0.010304857045412064,76.0,8461.0,47.0,79997.0,115.0,291.0,121.0,872.0,0.7729358077049255,1546.0,636.0000032947864,0.37106916308403015,599.0,609.0,616.0,0.588881254196167,0.5551497340202332,0.5480557680130005,3355.0,3238.0,3193.0,760.0,36081113900,9
1,3214.0,1258.0,1803.0,1984.0,133982.31292517006,5.173949241638184,827200.0,136991.52399620073,-0.02196640335023403,102.0,4932.0,47.0,102708.0,236.0,428.0,121.0,539.6588658865886,2.0093085765838623,1624.0,329.308508758079,0.6387637853622437,147.0,594.0,118.0,0.8831478357315063,0.6705490946769714,1.7890069484710693,2923.0,4511.0,3241.0,1209.0,36061025700,2
2,2188.0,1657.4644775390625,1528.0,1672.0,217699.99530495383,1.2517225742340088,490200.0,500001.01525736816,-0.5646008849143982,92.0,8522.0,31.0,84716.0,171.0,232.0,100.0,909.0000196190531,1.1980197429656982,1998.0,553.0000112157887,0.6437612771987915,632.8986206054688,512.0,566.5822143554688,0.6181524991989136,0.6649214625358582,0.28721004724502563,2698.943115234375,2618.0,2668.23291015625,1016.0,36047000502,7
3,3543.0,1323.7763671875,1235.0,1284.0,192400.00763504597,1.123700499534607,408600.0,151500.00279772928,0.2699670195579529,58.0,15548.0,46.0,36854.0,109.0,405.0,113.0,734.0000137471247,0.9986375570297241,1467.0,676.0000089283749,0.08579882234334946,725.4719848632812,715.0,642.0006713867188,0.45196783542633057,0.42105263471603394,0.2524436414241791,4908.0,4862.0,4229.58544921875,520.0,36081015802,2
4,1396.0,797.0,896.0,984.0,151700.0,1.2570863962173462,342400.0,112500.0,0.3484444320201874,48.0,7007.0,21.0,42807.0,153.0,203.0,77.0,432.0,0.8055555820465088,780.0,444.0,-0.027027027681469917,278.0,265.0,89.0,0.6511919498443604,0.7042410969734192,0.8399280309677124,2477.0,2031.0,1905.0,631.0,36047116000,2
5,1793.0,725.0,913.0,960.0,96400.0,4.75,554300.0,0.0,0.0,40.0,6264.0,19.0,100830.0,126.0,347.0,49.0,290.0,0.817241370677948,527.0,195.99999721627682,0.47959184646606445,28.0,36.0,16.0,0.9613792896270752,0.9605695605278015,0.9703153967857361,2932.0,3182.0,2528.0,877.0,36047113400,6
6,5564.0,3529.48193359375,3489.0,3902.0,185599.99543817498,0.5808190107345581,293400.0,244100.0084774415,-0.23965592682361603,193.0,8715.0,104.0,21817.0,167.0,701.0,203.0,1200.0000336321814,0.4999999701976776,1800.0,909.999962409919,0.31868141889572144,2257.715087890625,2248.0,2202.06884765625,0.36032676696777344,0.35568931698799133,0.1883898824453354,7168.232421875,6948.0,7540.5556640625,1241.0,36081099704,2
7,3104.0,1642.0,1860.0,2071.0,119700.0,-1.0,0.0,239.767312586841,498.2340087890625,109.0,5308.0,42.0,0.0,77.0,500.0,116.0,413.0,1.2784503698349,941.0,356.9652048787081,0.15697550773620605,148.0,96.0,40.069872334599495,0.9098660349845886,0.948387086391449,0.9745231291744858,4793.0,5179.0,4435.51192855835,1764.0,36005011900,6
8,4666.0,2055.0,2103.0,2280.0,297100.0,0.5425782799720764,458300.0,258299.9964517308,0.15021294355392456,100.0,5813.0,55.0,204547.0,75.0,646.0,113.0,745.0,0.7946308851242065,1337.0,586.9999919363763,0.2691652774810791,222.0,257.0,185.0,0.8919708132743835,0.8777936100959778,0.9064238667488098,6415.0,6229.0,5549.0,1846.0,36081026700,9
9,2742.0,938.0,942.0,1046.0,251300.0,1.4373259544372559,612500.0,210200.0033279881,0.195528045296669,98.0,4360.0,67.0,63387.0,80.0,803.0,120.0,814.0,1.0049140453338623,1632.0,627.0000099269673,0.2982455790042877,280.0,357.0,297.0,0.7014925479888916,0.6210191249847412,0.6647855639457703,3536.0,4705.0,2894.0,585.0,36081041300,9
10,1916.0,1016.0,1151.0,1151.0,0.0,0.0,0.0,0.0,0.0,18.0,5440.0,18.0,0.0,122.0,478.0,18.0,260.0,0.3461538553237915,350.0,207.0,0.256038635969162,0.0,0.0,0.0,1.0,1.0,1.0,3558.0,3736.0,4012.0,1151.0,36047025902,6
11,1429.0,815.884765625,829.0,836.0,188599.99606129876,2.0174973011016846,569100.0,0.0,0.0,31.0,5006.0,28.0,165802.0,308.0,176.0,46.0,530.0000069990634,0.9320754408836365,1024.0,266.99998879495973,0.9850188493728638,102.74749755859375,111.0,75.1125259399414,0.874066174030304,0.8661037683486938,0.6466359496116638,3476.0,2580.0,3513.83544921875,718.0,36047053900,3
12,2242.0,991.0,996.0,1082.0,288200.0,1.6599583625793457,766600.0,189600.0,0.5200421810150146,79.0,13215.0,67.0,108331.0,85.0,404.0,114.0,830.0,0.425301194190979,1183.0,563.0,0.4742451012134552,505.0,433.0,387.0,0.49041372537612915,0.5652610659599304,0.607106626033783,2624.0,3192.0,2235.0,563.0,36047020800,9
13,1587.0,610.0,619.0,650.0,175400.0,1.3962371349334717,420300.0,125300.00023338944,0.399840384721756,41.0,15247.0,31.0,40244.0,145.0,210.0,58.0,751.0,1.0758987665176392,1559.0,758.000001411885,-0.009234830737113953,398.0,401.0,370.0,0.3475409746170044,0.35218092799186707,0.3211009204387665,2037.0,2408.0,1948.0,218.0,36081017600,2
14,3195.0,1967.9876708984375,1790.0,2045.0,111300.00218153986,3.6729559898376465,520100.0,162499.99466010462,-0.31507688760757446,118.0,7394.0,57.0,244366.0,60.0,409.0,131.0,753.0000038469841,0.9335989356040955,1456.0,449.0000072941599,0.6770601272583008,194.6220703125,153.0,186.93963623046875,0.901106059551239,0.9145251512527466,0.5782626271247864,5016.0,3898.0,4427.65234375,1637.0,36081025301,4
15,1098.0,559.0,510.0,608.0,181800.0,1.2733772993087769,413300.0,155099.99776105396,0.1721470206975937,65.0,25308.0,54.0,24115.0,232.0,337.0,66.0,602.0,0.6411960124969482,988.0,530.9999923347495,0.13370999693870544,324.0,319.0,334.0,0.42039355635643005,0.3745098114013672,0.3860294222831726,2031.0,1846.0,1879.0,191.0,36081050800,2
16,1264.0,520.788330078125,512.0,522.0,184300.0023571854,1.1871947050094604,403100.0,155399.99511742493,0.18597173690795898,32.0,16073.0,29.0,31486.0,610.0,306.0,55.0,844.000021351688,0.49289095401763916,1260.0,650.0000135505418,0.29846155643463135,414.7646179199219,414.0,332.4902648925781,0.20358304679393768,0.19140625,0.13161559402942657,1835.48193359375,1913.0,1533.5264892578125,98.0,36081053601,2
17,760.0,225.0,228.0,255.0,219000.0,1.0904109477996826,457800.0,158818.55941966746,0.37893202900886536,59.0,45497.0,59.0,41776.0,273.0,345.0,37.0,1108.0,0.7328519821166992,1920.0,389.9852698507003,1.8411329984664917,178.0,161.0,187.08997911214828,0.20888888835906982,0.29385966062545776,0.12621039665100398,1117.0,1123.0,800.3427482247353,67.0,36081084602,2
18,2856.0,1500.313720703125,1561.0,1718.0,84999.99801662489,-1.0,0.0,0.0,0.0,84.0,8164.0,36.0,0.0,61.0,408.0,84.0,565.3131336412048,0.9033699035644531,1076.0,423.75571633519985,0.33405429124832153,3.83164644241333,0.0,3.83164644241333,0.9974461793899536,1.0,1.377510815858841,4548.0,4429.0,4311.459045410156,1561.0,36005020900,6
19,741.0,492.0,395.0,501.0,808600.0,1.4734108448028564,2000000.0,500000.9993015067,0.6171967387199402,66.0,60524.0,46.0,0.0,88.0,135.0,57.0,833.0,0.39375749230384827,1161.0,587.9999991785735,0.4166666567325592,204.0,167.0,141.0,0.5853658318519592,0.5772151947021484,0.6809954643249512,1099.0,932.0,856.0,228.0,36061004500,5
20,1767.0,1424.0,1143.0,1886.0,599900.0,0.8901483416557312,1133900.0,500000.99627470225,0.1997976154088974,131.0,33023.0,64.0,215052.0,211.0,351.0,79.0,1203.0,0.7556109428405762,2112.0,838.9999937489629,0.43384984135627747,763.0,829.0,734.0,0.4641853868961334,0.2747156620025635,0.5460729598999023,2380.0,2126.0,2707.0,314.0,36061011402,1
21,1377.0,656.0,640.0,713.0,223500.0,1.4563758373260498,549000.0,198200.00073835254,0.12764883041381836,55.0,5861.0,29.0,49476.0,201.0,216.0,65.0,783.0,0.9093230962753296,1495.0,595.0000022165477,0.3159663677215576,412.0,453.0,397.0,0.37195122241973877,0.29218751192092896,0.3405315577983856,1940.0,2110.0,1616.0,187.0,36047064800,9
22,2723.0,1195.0,1735.0,1914.0,194900.0,2.179579257965088,619700.0,171400.00031925738,0.13710618019104004,82.0,10760.0,45.0,69586.0,144.0,321.0,115.0,656.0,1.4832316637039185,1629.0,378.00000070407987,0.7354497313499451,295.0,376.0,295.0,0.7531380653381348,0.7832853198051453,0.7561983466148376,3226.0,3719.0,3060.0,1359.0,36047022900,2
23,1826.0,1044.0,983.0,1025.0,285500.0,1.9653240442276,846600.0,180600.0026911497,0.580841600894928,49.0,11471.0,44.0,78383.0,119.0,297.0,88.0,809.0,0.7144622802734375,1387.0,602.000008970499,0.34385380148887634,445.0,449.0,445.0,0.5737547874450684,0.5432350039482117,0.5199568271636963,3001.0,3782.0,2548.0,534.0,36047024400,9
24,3442.0,2110.7984771728516,2170.0,2269.0,196247.39977012237,1.4051274061203003,472000.0,176160.22718422368,0.11402785032987595,103.0,8391.0,63.0,50042.0,101.0,811.0,153.0,342.8537320054283,0.6537664532661438,567.0,289.2634263632958,0.1852647066116333,301.3350124359131,314.0,250.9848861694336,0.8572412133216858,0.8552995324134827,1.4730656147003174,5756.299743652344,6198.0,6000.670013427734,1856.0,36005014400,2
25,1293.0,707.0,812.0,906.0,535700.0,1.8260220289230347,1513900.0,0.0,0.0,55.0,6501.0,35.0,345105.0,144.0,143.0,69.0,798.0,0.5062656402587891,1202.0,600.0000011175871,0.32999998331069946,110.0,222.0,57.0,0.8444130420684814,0.7266010046005249,0.9146706461906433,1470.0,1589.0,1610.0,590.0,36047003500,0
26,2582.0,1140.0,1200.0,1210.0,274500.0,1.4703096151351929,678100.0,232400.00281371176,0.18115316331386566,73.0,12592.0,72.0,215370.0,57.0,348.0,99.0,673.0,1.0059435367584229,1350.0,520.0000062957406,0.29423075914382935,243.0,384.0,208.0,0.7868421077728271,0.6800000071525574,0.8007662892341614,2623.0,3461.0,2431.0,816.0,36047027800,4
27,4467.0,2225.0,2440.0,2767.0,318400.0,1.1268844604492188,677200.0,154200.0,1.0648508071899414,152.0,9248.0,103.0,228144.0,116.0,617.0,162.0,489.0,1.1206543445587158,1037.0,277.0,0.7653429508209229,319.0,385.0,203.0,0.8566291928291321,0.8422130942344666,0.8954685926437378,4636.0,6185.0,4546.0,2055.0,36061022800,4
28,1206.0,680.0,641.0,703.0,207900.0,1.0673400163650513,429800.0,198700.00528403826,0.04630092903971672,47.0,6243.0,22.0,48346.0,73.0,372.0,69.0,712.0,0.8553370833396912,1321.0,516.0000173451358,0.37984490394592285,211.0,211.0,203.33421325683594,0.6897059082984924,0.6708268523216248,0.6201480627059937,1787.0,1756.0,1484.835693359375,430.0,36005025600,2
29,1242.0,740.0,739.0,829.0,166400.0,1.037860631942749,339100.0,274999.9969266355,-0.3949090838432312,60.0,3218.0,32.0,25636.0,139.0,220.0,63.0,347.0,1.1123919486999512,733.0,273.9999969378114,0.26642337441444397,117.0,111.0,12.0,0.841891884803772,0.8497970104217529,0.9792746305465698,2268.0,1954.0,1916.0,628.0,36005012701,2
30,1983.0,1224.0,1122.0,1213.0,272610.152284264,1.353543996810913,641600.0,184345.1618338755,0.4788028597831726,68.0,14159.0,37.0,63874.0,90.0,379.0,107.0,741.4578313253012,0.746559202671051,1295.0,505.8322493598696,0.4658176302909851,394.0,317.0,372.0,0.6781045794487,0.717468798160553,1.2625842094421387,3545.0,3298.0,3333.0,805.0,36047076800,9
31,3533.0,1621.0,1673.0,1819.0,178400.0,-1.0,0.0,112500.00015716068,0.585777759552002,83.0,10514.0,34.0,0.0,44.0,531.0,90.0,714.0,0.9649859666824341,1403.0,481.00000067194924,0.4844074845314026,115.0,56.0,142.0,0.9290561676025391,0.9665272235870361,0.9080311059951782,5322.0,5807.0,4468.0,1617.0,36081054900,2
32,49.0,0.0,21.0,32.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,22.0,0.0,416.0,51.0,15.0,0.0,0.0,967.0,0.0,0.0,0.0,5.0,0.0,0.0,0.761904776096344,0.0,0.0,65.0,0.0,16.0,36005050400,6
33,1983.0,1014.0,1009.0,1074.0,196200.0,0.9026503562927246,373300.0,158700.0,0.23629489541053772,73.0,24705.0,53.0,28186.0,139.0,365.0,100.0,749.0,0.7957276105880737,1345.0,595.0,0.25882354378700256,626.0,525.0,476.0,0.3826429843902588,0.4796828627586365,0.4763476252555847,2758.0,3004.0,2579.0,484.0,36005039800,2
34,3670.0,2420.0,2179.0,2567.0,73300.0,2.748976707458496,274800.0,285600.00531971455,-0.7433473467826843,177.0,4481.0,86.0,23363.0,137.0,556.0,207.0,770.0,0.6532467603683472,1273.0,512.0000095367432,0.50390625,705.0,783.0,629.0,0.7086777091026306,0.6406608819961548,0.7215582132339478,6120.0,4462.0,4960.0,1396.0,36081028100,2
35,3363.0,1698.0,1752.0,1827.0,371100.0,1.3578550815582275,875000.0,304500.0059553422,0.21871918439865112,83.0,17061.0,55.0,559198.0,76.0,408.0,98.0,418.0,0.40909090638160706,589.0,389.0000076079741,0.07455010712146759,238.0,255.0,184.0,0.8598350882530212,0.8544520735740662,0.8952760100364685,4561.0,4943.0,5204.0,1497.0,36047007100,8
36,7499.0,2847.0,2825.0,2930.0,129000.0,1.6472867727279663,341500.0,215599.99879524112,-0.4016697406768799,113.0,8661.0,83.0,127915.0,73.0,821.0,147.0,801.0,0.7303370833396912,1386.0,632.9999964628369,0.2654028534889221,534.0,297.0,381.0,0.8124341368675232,0.8948672413825989,0.8587319254875183,9375.0,9541.0,8273.0,2528.0,36081116300,2
37,2421.0,1572.0,1587.0,1670.0,96200.0,2.044698476791382,292900.0,370300.0044832938,-0.7402106523513794,73.0,6877.0,30.0,41441.0,146.0,313.0,110.0,760.0,0.9657894968986511,1494.0,489.0000059204176,0.5541921854019165,773.0,1006.0,771.0,0.508269727230072,0.3660995662212372,0.5048169493675232,3079.0,3033.0,3002.0,581.0,36081074100,7
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36081107202,6
39,1168.0,410.0,475.0,542.0,221300.0,1.534568428993225,560900.0,183800.00179735944,0.20402610301971436,45.0,7487.0,30.0,79694.0,157.0,263.0,50.0,808.0,0.9121286869049072,1545.0,540.000005280599,0.4962962865829468,95.0,71.0,76.0,0.7682926654815674,0.8505263328552246,0.833698034286499,1499.0,1658.0,1627.0,404.0,36081003900,9
40,747.0,318.0,334.0,389.0,155800.0,1.4094994068145752,375400.0,116899.99793143943,0.33276307582855225,35.0,12730.0,23.0,38932.0,183.0,197.0,35.0,709.0,0.9774330258369446,1402.0,653.9999884273857,0.08409787714481354,243.0,208.0,202.0,0.2358490526676178,0.3772455155849457,0.3333333432674408,1176.0,1167.0,1071.0,126.0,36081026200,2
41,1799.0,739.0,790.0,855.0,244600.0,1.4746525287628174,605300.0,206800.0008606701,0.1827852874994278,46.0,10411.0,24.0,42207.0,124.0,228.0,63.0,747.0,1.022757649421692,1511.0,677.0000028175709,0.10339733958244324,358.0,385.0,368.0,0.515561580657959,0.5126582384109497,0.4917127192020416,2110.0,2705.0,1955.0,405.0,36081094700,9
42,1816.0,877.0,807.0,881.0,151700.0,2.0290045738220215,459500.0,139499.999740161,0.08745519816875458,49.0,10415.0,38.0,37605.0,120.0,310.0,85.0,720.0,0.7347221970558167,1249.0,522.9999990258366,0.37667304277420044,373.0,305.0,298.0,0.5746864080429077,0.6220570206642151,0.5049833655357361,2994.0,3117.0,2201.0,502.0,36081019800,2
43,1468.0,718.0,735.0,791.0,222600.0,1.301886796951294,512400.0,207100.00308603048,0.07484305649995804,53.0,14955.0,40.0,41916.0,115.0,183.0,54.0,808.0,0.4381188154220581,1162.0,566.0000084340572,0.42756181955337524,526.0,590.0,505.0,0.26740947365760803,0.1972789168357849,0.20846395194530487,1837.0,1939.0,1631.0,145.0,36047065800,9
44,1423.0,683.0,610.0,693.0,184600.0,1.5839653015136719,477000.0,166099.9990718439,0.11137869209051132,49.0,13731.0,28.0,33248.0,180.0,273.0,54.0,847.0,0.6871310472488403,1429.0,633.9999964572489,0.3359621465206146,443.0,376.0,461.0,0.35139092803001404,0.38360655307769775,0.2624000012874603,2037.0,2025.0,2010.0,234.0,36047072400,2
45,774.0,406.0,397.0,437.0,0.0,0.0,0.0,0.0,0.0,29.0,9712.0,19.0,0.0,55.0,194.0,32.0,601.0,0.9351081252098083,1163.0,433.33905236236694,0.386904776096344,0.0,7.0,6.0,1.0,0.982367753982544,1.002210859209299,1279.0,1142.0,663.8316955566406,390.0,36005021900,6
46,3175.0,1909.0,2043.0,2233.0,187200.0,3.3552350997924805,815300.0,172699.9980699271,0.0839606374502182,94.0,3354.0,39.0,217390.0,67.0,473.0,93.0,309.0,1.213592290878296,684.0,302.9999966137111,0.019801991060376167,254.0,143.0,236.0,0.8669460415840149,0.930004894733429,0.86381995677948,5434.0,4809.0,5339.0,1900.0,36047034300,4
47,1084.0,455.0,462.0,462.0,144100.0,1.9965301752090454,431800.0,0.0,0.0,18.0,9248.0,18.0,360267.0,57.0,233.0,23.0,693.0,0.7056276798248291,1182.0,460.9999967799522,0.5032538175582886,40.0,15.0,10.0,0.9120879173278809,0.9675324559211731,0.9684542417526245,1639.0,1650.0,1404.0,447.0,36005023100,4
48,2418.0,1106.01220703125,1134.0,1251.0,111300.00242608282,3.4923629760742188,500000.0,162499.99864736645,-0.31507688760757446,87.0,15006.0,68.0,127126.0,82.0,401.0,95.0,753.0000230123071,0.8698538541793823,1408.0,448.9999896361124,0.6770602464675903,109.37791442871094,118.0,105.06037139892578,0.901106059551239,0.8959435820579529,0.32498452067375183,2819.0,3053.0,2488.34765625,1016.0,36081025302,2
49,3424.0,1529.0,1862.0,2135.0,171100.0,1.454120397567749,419900.0,88799.99979324639,0.9268018007278442,107.0,6250.0,46.0,43098.0,43.0,402.0,135.0,685.0,0.6233576536178589,1112.0,480.9999988800846,0.42411643266677856,356.0,483.0,368.0,0.7671681046485901,0.7406014800071716,0.7214231491088867,5154.0,5203.0,4225.0,1379.0,36047119600,3
50,5433.0,2248.7480545043945,2282.0,2619.0,102771.9534072085,3.555717706680298,468200.0,238241.92469613164,-0.5686235427856445,144.0,4954.0,83.0,137581.0,74.0,875.0,149.0,754.3734548041945,0.9168224930763245,1446.0,579.3272694174852,0.3021542429924011,217.9506492614746,215.0,195.49090957641602,0.903079092502594,0.9057844281196594,1.3233148157596588,7337.8311767578125,8073.0,6014.2908935546875,2067.0,36081084900,2
51,2351.0,685.0,1165.0,1297.0,240535.64356435643,1.8511366844177246,685800.0,59483.167977518824,3.043759822845459,93.0,6513.0,72.0,55825.0,121.0,278.0,92.0,724.0719178082192,1.4652247428894043,1785.0,592.5231049400863,0.2220146507024765,101.0,143.0,101.0,0.8525547385215759,0.8772532343864441,2.5030349493026733,2166.0,2922.0,1982.0,1022.0,36081003300,3
52,1087.0,883.0,692.0,766.0,233000.0,0.254935622215271,292400.0,211999.99763071537,0.09905661642551422,51.0,11574.0,38.0,81454.0,114.0,159.0,60.0,756.0,0.6521164178848267,1249.0,497.9999944344163,0.5180723071098328,303.0,287.0,324.0,0.6568516492843628,0.5852600932121277,0.6241299510002136,1993.0,1450.0,1904.0,405.0,36005044901,9
53,2626.0,1313.8929443359375,1358.0,1449.0,197500.00629681358,1.2212657928466797,438700.0,162500.00331972467,0.21538463234901428,78.0,4215.0,42.0,76326.0,63.0,500.0,89.0,656.0000061893631,0.7957316637039185,1178.0,471.00001543210385,0.3927812874317169,100.95320892333984,86.0,100.20262908935547,0.9231647849082947,0.9366715550422668,0.3465711772441864,4195.0,4698.0,4052.3896484375,1272.0,36005040501,2
54,2257.0,928.0,1173.0,1252.0,195500.0,1.5795396566390991,504300.0,108900.00040568411,0.7952249646186829,78.0,7647.0,57.0,96834.0,182.0,395.0,101.0,687.0,0.8748180270195007,1288.0,474.0000017657876,0.44936707615852356,238.0,211.0,263.0,0.743534505367279,0.8201193809509277,0.7408866882324219,2887.0,3810.0,3022.0,962.0,36047112200,3
55,4254.0,2153.0,2424.0,2658.0,186600.0,0.673097550868988,312200.0,179999.99673105776,0.03666668385267258,150.0,5020.0,70.0,72671.0,60.0,831.0,161.0,580.0,0.9482758641242981,1130.0,410.9999925359152,0.41119223833084106,139.0,146.0,172.0,0.9354389309883118,0.9397689700126648,0.9190207123756409,6372.0,7073.0,5676.0,2278.0,36005039100,2
56,1898.0,777.0,1000.0,1111.0,121400.0,2.6128501892089844,438600.0,122900.00091567636,-0.012205052189528942,69.0,8185.0,48.0,46822.0,90.0,368.0,85.0,493.0,1.342799186706543,1155.0,408.0000030398369,0.2083333283662796,223.0,250.0,125.0,0.7129986882209778,0.75,0.7895622849464417,2442.0,2947.0,2357.0,750.0,36047115200,2
57,2418.0,1501.0,1643.0,1643.0,291700.0,-1.0,0.0,0.0,0.0,34.0,6228.0,34.0,0.0,76.0,427.0,34.0,221.0,1.2533936500549316,498.0,196.0000029206276,0.12755100429058075,22.0,0.0,10.0,0.9853430986404419,1.0,0.9933510422706604,4440.0,4608.0,5349.0,1643.0,36047121400,3
58,5182.0,2179.615478515625,2453.0,2547.0,196699.99203594297,1.2974072694778442,451900.0,186899.9977330521,0.05243442580103874,106.0,8164.0,73.0,24336.0,166.0,665.0,254.0,814.0000094060305,0.6081081032752991,1309.0,620.9999834405006,0.3107891082763672,1416.201904296875,1619.0,1102.2655029296875,0.3502514660358429,0.33999183773994446,0.3098536431789398,5635.9052734375,7160.0,4298.4365234375,834.0,36005013200,2
59,2367.0,1032.0,1339.0,1462.0,116100.0,1.7019810676574707,313700.0,117099.99806422276,-0.008539693430066109,73.0,8497.0,41.0,162437.0,114.0,351.0,85.0,396.0,0.7727272510528564,702.0,215.99999642930925,0.8333333730697632,123.0,124.0,121.0,0.8808139562606812,0.9073935747146606,0.8670329451560974,3126.0,3855.0,2852.0,1215.0,36005013500,2
60,1328.0,841.0,711.0,765.0,404900.0,1.2252408266067505,901000.0,259999.99709427357,0.5573077201843262,46.0,7053.0,35.0,94911.0,78.0,397.0,61.0,774.0,0.7881137132644653,1384.0,607.9999932050705,0.27302631735801697,353.0,267.0,291.0,0.5802615880966187,0.6244725584983826,0.6155878305435181,2983.0,2749.0,2837.0,444.0,36047047400,9
61,3378.0,1639.0,1753.0,1766.0,118200.0,-1.0,0.0,147500.0,-0.19864407181739807,66.0,6269.0,60.0,0.0,66.0,375.0,70.0,640.0,0.7828124761581421,1141.0,437.0,0.464530885219574,51.0,17.0,51.0,0.9688834547996521,0.990302324295044,0.9686154127120972,4960.0,5545.0,4902.0,1736.0,36005039902,2
62,4105.0,2119.0,2322.0,2416.0,187500.0,0.8623999953269958,349200.0,89100.00066384673,1.104377031326294,139.0,3405.0,101.0,33129.0,188.0,830.0,166.0,354.0,0.9661017060279846,696.0,255.00000189989805,0.38823527097702026,88.0,115.0,28.0,0.9584710001945496,0.9504737257957458,0.9853785634040833,6491.0,7597.0,6044.0,2207.0,36005006700,3
63,1601.0,529.0,946.0,999.0,104700.0,1.1337153911590576,223400.0,0.0,0.0,43.0,7056.0,16.0,32979.0,163.0,204.0,65.0,379.0,1.6675461530685425,1011.0,285.0000043795444,0.3298245370388031,230.0,361.0,0.0,0.5652173757553101,0.6183932423591614,1.0,1961.0,2544.0,863.0,585.0,36005007100,6
64,2469.0,1203.0,1315.0,1546.0,158300.0,1.4952621459960938,395000.0,178799.99883435667,-0.11465323716402054,91.0,6909.0,34.0,56920.0,112.0,501.0,103.0,495.0,1.016161561012268,998.0,337.9999977964908,0.46449705958366394,76.0,95.0,79.0,0.93682461977005,0.927756667137146,0.9140369892120361,4106.0,4656.0,3160.0,1220.0,36005011502,2
65,98.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,38.0,0.0,0.0,175.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,123.0,0.0,26.0,36005002400,6
66,2334.0,1379.0,1362.0,1429.0,191200.0,1.1725941896438599,415400.0,191300.00190410647,-0.0005227490910328925,55.0,7143.0,29.0,288696.0,74.0,283.0,106.0,634.0,1.0678232908248901,1311.0,500.000004976755,0.2679999768733978,292.0,294.0,285.0,0.7882523536682129,0.784140944480896,0.7901325225830078,2906.0,3088.0,3056.0,1068.0,36005026601,4
67,2291.0,1447.0,1393.0,1479.0,127800.0,0.17136150598526,149700.0,206299.99921946437,-0.3805138170719147,54.0,5511.0,30.0,99279.0,63.0,409.0,92.0,613.2464228934817,0.6453418731689453,1009.0,458.9999982633744,0.3360488712787628,189.0,177.0,132.0,0.8693849444389343,0.8729361295700073,0.9003773331642151,4164.0,3751.0,3784.0,1216.0,36005026900,2
68,4441.0,2472.0,2617.0,2672.0,115800.0,0.3108808398246765,151800.0,185000.00086147338,-0.37405404448509216,73.0,8112.0,29.0,133594.0,60.0,638.0,126.0,520.0,0.7519230842590332,911.0,421.000001960434,0.235154390335083,238.0,337.0,186.0,0.9037216901779175,0.8712266087532043,0.924420952796936,6138.0,6821.0,5951.0,2280.0,36005033600,2
69,2408.0,1265.0,1230.0,1317.0,277900.0,1.4015833139419556,667400.0,215800.00200979412,0.2877664268016815,82.0,10563.0,59.0,52684.0,70.0,388.0,97.0,879.0,0.9783845543861389,1739.0,515.0000047963113,0.7067961096763611,420.0,351.0,399.0,0.6679841876029968,0.714634120464325,0.6372727155685425,3145.0,3413.0,2634.0,879.0,36081011100,9
70,1802.0,1006.1346683502197,967.0,1037.0,240684.68269488253,1.0865473747253418,502200.0,207138.56124525765,0.16195015609264374,56.0,9823.0,39.0,104934.0,89.0,262.0,71.0,760.6241388870011,0.8524261116981506,1409.0,545.9142142839341,0.39330342411994934,296.6705553531647,292.0,245.97869634628296,0.7051383256912231,0.6980351805686951,0.808506946079433,2826.0,2271.0,3070.215316772461,675.0,36081071900,9
71,1641.0,873.0,798.0,871.0,340300.0,1.1874816417694092,744400.0,285155.7884619798,0.19338275492191315,55.0,9418.0,46.0,64797.0,281.0,346.0,76.0,1032.0,0.8720930218696594,1932.0,851.7179776711926,0.2116686850786209,678.0,537.0,568.4985758066177,0.22336769104003906,0.32706767320632935,0.18690292266546749,2522.0,2391.0,2258.121997833252,261.0,36081111300,9
72,1859.0,735.0,721.0,815.0,192500.0,1.691428542137146,518100.0,176499.9995068647,0.09065156430006027,52.0,8083.0,31.0,81390.0,101.0,389.0,61.0,765.0,0.8366013169288635,1405.0,541.9999984856695,0.41143912076950073,268.0,198.0,216.0,0.635374128818512,0.7253814339637756,0.6447368264198303,2362.0,2960.0,1790.0,523.0,36081036100,2
73,3259.0,2069.9794006347656,2078.0,2330.0,104983.00121348105,1.8366496562957764,297800.0,358197.0871588941,-0.7069127559661865,131.0,20950.0,32.0,29840.0,102.0,809.0,217.0,956.0900286794233,0.755064845085144,1678.0,537.6102838451151,0.7784072756767273,700.4374694824219,1052.0,599.5582151412964,0.6616210341453552,0.49374398589134216,0.9158948510885239,3856.5289916992188,4182.0,3530.2237548828125,1026.0,36081076901,7
