,GEOID,geometry,yelloCabCount,greenCabCount
1800,36081063500,"POLYGON ((-73.86379400009298 40.70333399966432, -73.86472799999714 40.70325899980306, -73.86563999978618 40.70318299989554, -73.86653799982878 40.70311000012646, -73.86724700014892 40.70305200014973, -73.86824300021428 40.70296999996557, -73.86903299977311 40.70290399961994, -73.86915600004939 40.70289300001196, -73.86981900004677 40.70283800017359, -73.87066500038945 40.70489799984284, -73.86960600011682 40.7051440003953, -73.8686079999592 40.70537600030223, -73.86881200037344 40.706084999723, -73.86901499984232 40.70676999983564, -73.8686419997285 40.70663099972093, -73.86703700035731 40.70664200022809, -73.86613099994564 40.70665599997443, -73.86520699960336 40.7066689996746, -73.86426900041401 40.7066859995593, -73.86413499963048 40.70572100002418, -73.86379400009298 40.70333399966432))",0,3
1801,36081064500,"POLYGON ((-73.85574500033151 40.71122999956481, -73.85555799980189 40.71120100002613, -73.85479899987392 40.71108400002657, -73.85464099978223 40.71105999981916, -73.85372299971668 40.71091300023483, -73.85332900043308 40.71085200011974, -73.85279900027358 40.71077099998167, -73.8518919998159 40.71062699963633, -73.85091599977352 40.71047099963692, -73.84997500044591 40.71032099991424, -73.84905800042635 40.71017799961498, -73.84847399957538 40.71007900044551, -73.8481390003146 40.71002899993839, -73.84723700008747 40.70987600007735, -73.84630100009112 40.70973099968592, -73.84602700004598 40.70968900044699, -73.84537899984093 40.70958099996324, -73.84493400000412 40.70951100033243, -73.84412000023787 40.70937799959508, -73.84320700040276 40.70927500024114, -73.84301599968857 40.70917600017228, -73.84394999959284 40.70893699994263, -73.84568000023175 40.7084799995523, -73.846634000159 40.70839600017525, -73.8476260000399 40.70840999992159, -73.84857599978251 40.70850699989818, -73.84951700000948 40.7083919999908, -73.85053300009781 40.70806700029183, -73.85109900011871 40.70790099983134, -73.85276599965117 40.70744200024819, -73.85474600012782 40.70676699969727, -73.85594000033069 40.70639499962954, -73.85667700014343 40.70769200008574, -73.85714300004939 40.71099100023453, -73.85729800000269 40.7114649996101, -73.85644800037495 40.71133800004875, -73.85574500033151 40.71122999956481))",0,7
1802,36081065000,"POLYGON ((-73.73850100032092 40.66928499970302, -73.73869899955918 40.66906799958853, -73.73899999995001 40.66874900016627, -73.73922000020286 40.66851900035161, -73.73993299980809 40.6677639997089, -73.74080400040425 40.66684399955097, -73.7411779996649 40.66640299989853, -73.74179200010073 40.66640299989853, -73.74536600034067 40.66640399994471, -73.74510700008796 40.66684300040416, -73.74473700011249 40.66743099964101, -73.74562000036275 40.66775500019309, -73.74646299966768 40.66806099991528, -73.74735400028692 40.66838599961425, -73.74823500044491 40.6687039998897, -73.74909000030328 40.66901499984242, -73.74996900036909 40.66932399970288, -73.75053799962897 40.66953200030158, -73.75086200018114 40.6696510003934, -73.75077199962807 40.66979599988555, -73.74981000023132 40.67134200013328, -73.74895699956582 40.67270600008192, -73.74876000037368 40.67302600044963, -73.74786799970842 40.67270600008192, -73.74698400031137 40.67238399962193, -73.74613399978426 40.67207999999201, -73.74524800029502 40.6717580004314, -73.74435999981414 40.67143599997151, -73.74351200027857 40.67113100029541, -73.74263200016668 40.67081199997388, -73.74174100044681 40.67048800032099, -73.74089500010422 40.67017999960734, -73.74040099980631 40.67000100034598, -73.74004499957709 40.66987299983907, -73.73919900013379 40.66956900020925, -73.73850100032092 40.66928499970302))",0,0
1803,36081086100,"POLYGON ((-73.81621500032202 40.75746999964084, -73.81590000018484 40.75679900017374, -73.81558400000158 40.75612899985344, -73.81533900039449 40.75543200008674, -73.8156339996094 40.75563000022436, -73.81703400031881 40.75472199972051, -73.81772099962444 40.75427599983761, -73.81840799982933 40.75382999995455, -73.8203009998912 40.75551500031708, -73.81961799987083 40.7559660004306, -73.81926799991825 40.75620000042971, -73.81893699994257 40.75641000022131, -73.81785999973914 40.75706599989598, -73.81860499992078 40.7575420002631, -73.81923300010286 40.75794700005405, -73.82004499977694 40.7584829995908, -73.82063600005134 40.75887200044252, -73.81728800034089 40.75977599986255, -73.81686399967377 40.75886700021189, -73.81652999955982 40.75814400014549, -73.81621500032202 40.75746999964084))",0,2
1804,36081086400,"POLYGON ((-73.83332499974898 40.67865700022036, -73.83301499984235 40.67858899978255, -73.83220600030673 40.67840800042891, -73.83211000037623 40.67838600031367, -73.83108299978055 40.67815100026847, -73.83094000038066 40.67811999973824, -73.82994699955439 40.67790399966992, -73.82883699962784 40.67769199978596, -73.82759499990931 40.67750099997124, -73.82644700002899 40.67731999971823, -73.82578099989324 40.67720699990312, -73.82540599968715 40.67714699983421, -73.82467300005887 40.67703099988075, -73.82525199977992 40.67516800030303, -73.82581799980082 40.67335300024079, -73.8263849998678 40.67153299994799, -73.82695299998097 40.66971799988585, -73.82751799995577 40.66789799959297, -73.82807899974604 40.66608999985363, -73.82933300001794 40.66610100036088, -73.83025000003749 40.66612000033777, -73.83102099961945 40.66620899994545, -73.83156699961729 40.66631200019867, -73.83254000042069 40.66653899987496, -73.83331200004882 40.66675900012774, -73.83545800008659 40.67102199976548, -73.83641200001382 40.67311600010341, -73.83698100017298 40.67467800018957, -73.83792200039997 40.67642499981391, -73.83803500021507 40.67663599965169, -73.83794299956975 40.67679399974327, -73.8395210003938 40.67996200014626, -73.83883000000445 40.67986200003132, -73.83845499979846 40.6798110003774, -73.83780600044651 40.67971999977816, -73.83678099994319 40.67957100010165, -73.83639099994467 40.67947300007889, -73.83564999994758 40.67927299984909, -73.83446200002122 40.67894399996566, -73.83418499983782 40.67887400033487, -73.83410899993038 40.6788530002658, -73.83332499974898 40.67865700022036))",0,0
1805,36081087100,"POLYGON ((-73.82751599986351 40.76242100042885, -73.82713899956515 40.7616520000398, -73.82686699961238 40.76109200029562, -73.82654099986731 40.76046400011354, -73.82779500013919 40.76015100006862, -73.83014000036076 40.75957000025531, -73.82984200010819 40.75896200009628, -73.82973999990105 40.75874900016623, -73.82962299990152 40.75851500016713, -73.82946899999438 40.75819399975332, -73.83367799983984 40.75632099971443, -73.83380200016218 40.75672200022012, -73.83578399983173 40.75566500003976, -73.83619399985314 40.75544599983299, -73.83791700016943 40.75454100036696, -73.83798699980014 40.75468199967457, -73.83805400019196 40.75483000020436, -73.83813400028384 40.75503799990378, -73.83821100023745 40.75525299992609, -73.83830500007568 40.75563300036272, -73.83840600023672 40.75610100036094, -73.83861900016666 40.75704499982692, -73.83817400032979 40.75797699963882, -73.83779499993933 40.75909499993436, -73.83715900028763 40.75999800020759, -73.83682099998913 40.76124900034112, -73.8369539998272 40.76216200017614, -73.8369270003808 40.76259899964413, -73.83691699991962 40.76276700019697, -73.83657500033603 40.76279299959729, -73.83641900033653 40.7628090003351, -73.83605000040717 40.7628359997816, -73.83559300001693 40.7628529996663, -73.83557600013232 40.76279599973566, -73.83555700015543 40.76270800017415, -73.83553500004018 40.76260499992085, -73.83542600040954 40.76210400019949, -73.83528600024874 40.76138600036364, -73.83517300043364 40.76104800006522, -73.83492199965055 40.76025500036803, -73.8329929997272 40.76085500015814, -73.83274399993566 40.76094899999637, -73.83111899964213 40.76154799974039, -73.82966299994746 40.76188199985445, -73.82751599986351 40.76242100042885))",0,4
1806,36081119900,"POLYGON ((-73.8076849999628 40.75398700000004, -73.80797499984638 40.75185799984689, -73.80890899975056 40.75193299970824, -73.80912699991114 40.75032500019861, -73.80913500028005 40.75026900031414, -73.81005999976914 40.75034100003712, -73.8109949997194 40.75041299976011, -73.8115140002709 40.75045499989832, -73.81192400029231 40.75128799964155, -73.81235600042905 40.75220000032976, -73.81273499992031 40.75293900023468, -73.81067500025105 40.75277399982028, -73.81057900032056 40.75345799988682, -73.81047600006735 40.75421199958416, -73.81033299976811 40.75527199990289, -73.8102270002758 40.75605800017655, -73.81018300004541 40.75672300026621, -73.8101229999765 40.75683900021968, -73.80918699998006 40.75676699959741, -73.80825700026034 40.75669199973607, -73.80732200031005 40.75662100005918, -73.8076849999628 40.75398700000004))",0,1
1807,36081069701,"POLYGON ((-73.85798100002305 40.72873500012021, -73.85820100027593 40.72838800030599, -73.85860800015905 40.72775199975501, -73.85901399999609 40.7271089997805, -73.85941999983314 40.72646499975991, -73.8572709996569 40.7256809995785, -73.85776299986256 40.72490599981209, -73.85807199972301 40.72447399967537, -73.8590570001804 40.72485700025045, -73.85927799958006 40.72494299971968, -73.85983700017744 40.72516099988027, -73.86014399994562 40.72522099994919, -73.86203800005366 40.72595699971583, -73.8639409996774 40.7266290001283, -73.864514000021 40.7267599998741, -73.86409999981517 40.72738199977955, -73.86344600023268 40.7271439995959, -73.86176299996242 40.72692200015023, -73.86156599987098 40.72724999998757, -73.86116100008012 40.72789299996199, -73.86075500024309 40.7285359999365, -73.86033899994487 40.72917699981874, -73.86011500040694 40.72952200043996, -73.85938399997156 40.72923899997992, -73.85830299958377 40.72885200011977, -73.85798100002305 40.72873500012021))",0,6
1808,36081072900,"POLYGON ((-73.84911999968826 40.71329999969523, -73.84952500037848 40.71265399958245, -73.84993000016932 40.71201199965412, -73.8503339999142 40.71137099977188, -73.85074499998177 40.71072599970518, -73.85091599977352 40.71047099963692, -73.8518919998159 40.71062699963633, -73.85279900027358 40.71077099998167, -73.85332900043308 40.71085200011974, -73.85372299971668 40.71091300023483, -73.85464099978223 40.71105999981916, -73.85479899987392 40.71108400002657, -73.85555799980189 40.71120100002613, -73.85574500033151 40.71122999956481, -73.85507099982679 40.71230399962987, -73.85466199985139 40.71294699960438, -73.85426000019881 40.71359199967107, -73.85385300031567 40.7142320004065, -73.85344699957935 40.7148769995739, -73.85303300027279 40.71551900040161, -73.8508900003732 40.71473500022012, -73.84871399985121 40.71394199962355, -73.84911999968826 40.71329999969523))",0,2
1809,36081088400,"MULTIPOLYGON (((-73.83625300641829 40.64534101696587, -73.83632944496054 40.64531805555097, -73.83633099987576 40.6453209998643, -73.83597060907846 40.64547911266288, -73.83597200641795 40.64547502087225, -73.83599599665246 40.64544397985671, -73.83613799665248 40.64538999938782, -73.83625300641829 40.64534101696587)), ((-73.8363339771215 40.64732801892094, -73.83620422468505 40.64668462024091, -73.83681299962022 40.64924900024126, -73.83722699982617 40.65091599977363, -73.83763000042421 40.65250800034393, -73.83787653502033 40.65357285932084, -73.83760397907577 40.65252198767576, -73.83719297321592 40.65092500134618, -73.8370119888407 40.65015902087682, -73.83677602399695 40.64923199743836, -73.83646098298101 40.64788702087455, -73.8363339771215 40.64732801892094)), ((-73.83845398102974 40.6559199915853, -73.83811470212066 40.65450736637365, -73.8385539998672 40.65589199991587, -73.83895899965808 40.6575509999787, -73.83953010828505 40.66008594628846, -73.83917397712412 40.65863098768136, -73.83890302399895 40.65761499549311, -73.83868500056116 40.65683602088305, -73.83845398102974 40.6559199915853)), ((-73.8411740001799 40.66850699979826, -73.84110199955765 40.66850199956763, -73.84102000027278 40.66850899989044, -73.84093399990418 40.66853500019013, -73.8408539998123 40.6685819996596, -73.8407929996972 40.66864800000523, -73.84076100002017 40.66872399991276, -73.84062399999755 40.66864199972851, -73.84054599999793 40.66861200014374, -73.84042199967557 40.66864199972851, -73.84033600020624 40.66858899998241, -73.84008999965378 40.66843700016746, -73.83944499958709 40.66824999963782, -73.8392790000258 40.66820200012226, -73.83834400007552 40.66798900019229, -73.83826099984519 40.6679710002615, -73.83835699977568 40.66763500005527, -73.83790599966217 40.6675109997329, -73.83732599989493 40.66737399971038, -73.8372419996186 40.66735999996413, -73.83703700005753 40.66732800028699, -73.83647300012882 40.66728300001051, -73.8357009996014 40.66725999984917, -73.83487700027335 40.66721200033362, -73.83464999969776 40.66711500035704, -73.83331200004882 40.66675900012774, -73.83293999998101 40.66589199971601, -73.83288400009654 40.66575999992411, -73.8327049999358 40.66540599978708, -73.83178099959343 40.66367399995517, -73.83096399968882 40.66210000021485, -73.83022199964554 40.66052599957525, -73.82986999960079 40.65996699987716, -73.82980100001615 40.65951100043238, -73.82871200015867 40.65705999981915, -73.82839199979095 40.65602999998458, -73.82690699965832 40.65029399986827, -73.82684799963548 40.65007399961541, -73.82678000009696 40.64977200007777, -73.82642612300222 40.64832684202774, -73.82646800054978 40.64834401110945, -73.82654902398734 40.64840598767208, -73.82661000054989 40.648508001344, -73.82669102398745 40.64861101696901, -73.8267799907844 40.64868698767216, -73.82692998687827 40.64874501892227, -73.82713501617536 40.64879500134403, -73.82761299859771 40.64886497595351, -73.82800001227002 40.64891500915678, -73.82832199859838 40.64899297985992, -73.82840702008281 40.64903401696936, -73.82879697906746 40.64929397400082, -73.82892698492695 40.6493280130635, -73.82939602203692 40.64954698571977, -73.82950897906811 40.64961601306371, -73.82957400836517 40.64968098767304, -73.82964398102155 40.64980899353255, -73.82971800641216 40.64989601306387, -73.82987500250607 40.6500360150171, -73.82990299078736 40.65009799157973, -73.82991298688101 40.65023799353296, -73.82990698883424 40.65045301892379, -73.82991598688116 40.65057297400201, -73.82994397516228 40.65072002478334, -73.82996902008433 40.65076000915862, -73.83018699078751 40.65106500134631, -73.83025501813135 40.65110998572138, -73.83051797320968 40.65113997400275, -73.83061399078792 40.65113997400275, -73.83062298688174 40.65115002283074, -73.83064198102241 40.65117101501819, -73.83070501031922 40.65133400720585, -73.83073100055371 40.65139998376846, -73.83079597711615 40.65145801501849, -73.83093597711628 40.6515369857218, -73.83098001227268 40.65157802283124, -73.8310040044603 40.6516290032998, -73.831009002507 40.65174101501881, -73.83101100250707 40.65178699744069, -73.83106198297581 40.65192999744088, -73.83107597711658 40.65205000525336, -73.83106598102268 40.65213197400364, -73.83109002594465 40.65221799548798, -73.83127500836673 40.65255897400398, -73.83129400250731 40.65265399158213, -73.83132599078867 40.65281198572303, -73.83131599469493 40.65311497986382, -73.83130599860102 40.65324598377012, -73.83127500836673 40.65331700916094, -73.83131399469495 40.65336299158272, -73.83134398297605 40.65343501892654, -73.83137402594505 40.65346400720792, -73.83158899860135 40.65371502088008, -73.83159299664823 40.6537799954895, -73.83156200836702 40.65386301697394, -73.83166502203903 40.65394398767715, -73.83170600641394 40.6539129993957, -73.83181202008591 40.6538580189269, -73.83186999860169 40.6538580189269, -73.83194902203925 40.65387201502087, -73.83197901227373 40.65389900525519, -73.83197601227357 40.65396397986453, -73.83193797321108 40.6539850247866, -73.83193097711732 40.65399902088031, -73.83194702399237 40.65401601306778, -73.83197601227357 40.65401601306778, -73.83202399469543 40.65399902088031, -73.83208902399248 40.65400201892727, -73.83213000836759 40.65403600525542, -73.83215399860183 40.65410098181795, -73.83216099664877 40.65417000916162, -73.83214000446131 40.65424797986502, -73.8320269927424 40.65444001502124, -73.8319560200862 40.65452798181829, -73.83217998883632 40.65490899939666, -73.83221197711759 40.65493898767794, -73.83233498493024 40.65529801306887, -73.83268101422736 40.65621398767917, -73.83273899274313 40.65641601892938, -73.83280702008688 40.65671301502333, -73.83283601032127 40.65693798377353, -73.83286599860256 40.65717500135199, -73.83292697516502 40.65743500916486, -73.83291997907145 40.65749298768036, -73.83286899664952 40.65753402674291, -73.83281101813375 40.65755101893048, -73.83279302594637 40.65754802088351, -73.83257300250851 40.65780797596195, -73.83254001422733 40.65787600525891, -73.83243799860223 40.65790599354019, -73.83231099274262 40.65792698572773, -73.83210901618011 40.658019003306, -73.83201999664855 40.65804999158718, -73.83174999078894 40.65806398768089, -73.83164097907026 40.65809797400905, -73.83156200836702 40.65810102674347, -73.83147298883573 40.65808397986844, -73.83139101813254 40.65808098182148, -73.83135298102297 40.6581080228373, -73.83130199860105 40.65817999744669, -73.83126101422613 40.65819399158729, -73.83122297516347 40.65817699744662, -73.83115100250711 40.65810102674347, -73.83112001422593 40.65809797400905, -73.83110202008544 40.65811302088399, -73.83105498492914 40.65795397596204, -73.83087400055392 40.6579069935401, -73.83099700641337 40.65805998963402, -73.83106298297598 40.65830700330621, -73.83118199078856 40.65832799549365, -73.83119198688229 40.65833399158741, -73.83145599469506 40.65830600330602, -73.83155201227331 40.65827201502496, -73.83169201227344 40.65817999744669, -73.83176398492971 40.6581630033061, -73.83180102399227 40.65817000135278, -73.83186999860169 40.65823097791551, -73.83191398297667 40.65823797596227, -73.83195901813298 40.65822397986857, -73.83197701227374 40.65820398768093, -73.83205098492999 40.65812201893092, -73.83211301422699 40.65810502479034, -73.83216699469563 40.65811502088398, -73.83222902399261 40.6581630033061, -73.83233198688328 40.65815900525923, -73.83238302008662 40.65814201111856, -73.8324270025085 40.65809797400905, -73.83248898102399 40.65808797791532, -73.83252701813352 40.65809797400905, -73.83257500055538 40.65812901502476, -73.83264297516489 40.65814201111856, -73.83288998883698 40.65809997400903, -73.83317698883728 40.65804999158718, -73.83323502008722 40.65800600916531, -73.83326201032179 40.65794397986841, -73.83326900641536 40.65787900330569, -73.83320797711855 40.65756801307115, -73.83318398688404 40.65750598377416, -73.83314600055591 40.65745500330534, -73.83313600446219 40.65742101502408, -73.83316299469658 40.65733199549278, -73.83311901032151 40.65708598182076, -73.83307097516538 40.65700001307052, -73.83308402399355 40.65690799549225, -73.83307802594642 40.6568570130705, -73.83304998297767 40.65678498767969, -73.8330569810246 40.65669602088266, -73.83302699079015 40.65664398767967, -73.8329780103213 40.65655901892958, -73.83280402203992 40.65603300330395, -73.83255600836792 40.65498702283433, -73.83254701227409 40.65493998767803, -73.83244399664909 40.65475500330283, -73.832401012274 40.65463099549019, -73.832401012274 40.65454897400583, -73.83243500055526 40.65445500916193, -73.83243100250849 40.65436698963071, -73.83213400641445 40.65335599548897, -73.83169501227333 40.65167898572192, -73.83155900836688 40.65122199548702, -73.83141101227309 40.65086302478355, -73.83131599469493 40.6506919818146, -73.83127500836673 40.65056897595515, -73.83124602008554 40.65033800720498, -73.83117999078857 40.65002701892354, -73.83110002203829 40.64970098181379, -73.83092198297577 40.64931501892281, -73.83087799860078 40.64919501111014, -73.83085700641323 40.64899297985992, -73.83085700641323 40.64885997595363, -73.83089099274139 40.6487570150159, -73.83097601422583 40.64858702478157, -73.83108597321032 40.64837299939064, -73.83121997711669 40.64819201306224, -73.83138502008548 40.64805601110898, -73.83165397321095 40.64798698376531, -73.83207297711736 40.64793100524954, -73.83255201032105 40.64793100524954, -73.83304598493081 40.64795299743717, -73.83364502594715 40.64798698376531, -73.83425800836947 40.64804401696846, -73.83473698883863 40.64806700720279, -73.83515599274531 40.64813498181229, -73.83530598883935 40.64821400524986, -73.83537101813614 40.64827198376562, -73.83539400837049 40.64830902282802, -73.83562597516772 40.64848700915654, -73.83565002008959 40.64853199353134, -73.83565401813647 40.64859302282843, -73.83558499079254 40.64873302478166, -73.83555800055822 40.64880499743803, -73.83557199665192 40.64888002282873, -73.83560598298008 40.64895599353188, -73.83566401423018 40.64901702478188, -73.83603398298058 40.64933301306338, -73.83618397907435 40.64950600134486, -73.83622201813684 40.6495669779074, -73.83621802008996 40.64970098181379, -73.83618098102765 40.64976900915754, -73.83615998884011 40.64983398376697, -73.83617698298052 40.65000502673591, -73.8362390122775 40.65028902673614, -73.8363349771214 40.65052499158016, -73.83643899079338 40.65101202087749, -73.83681201032508 40.65264499548832, -73.83685099469992 40.65281898376979, -73.8369540103252 40.65316801111388, -73.83710500641904 40.65375600525498, -73.83728199470033 40.65433899939622, -73.83739200641935 40.65470302283419, -73.83751201423183 40.65518500135023, -73.83769299860707 40.65599201892903, -73.83783300056028 40.65661399744519, -73.83809201032619 40.65768102478998, -73.8382989849358 40.65851097986886, -73.8384810239984 40.65939502088535, -73.83885698884255 40.6592980033072, -73.83923900446781 40.66069801112096, -73.83880300837382 40.66096401698044, -73.83860697712366 40.6610379896367, -73.83853800251408 40.66107897596499, -73.83852100837342 40.66114000526181, -73.83853800251408 40.66117099354326, -73.83860997517037 40.66118798768392, -73.83876402399872 40.66117099354326, -73.83887298298305 40.66117099354326, -73.83891102204579 40.66120198182445, -73.83893901228001 40.66124601893396, -73.83893901228001 40.66131099549649, -73.83891502009266 40.66135897596516, -73.83880500837381 40.66143100330898, -73.83856899079545 40.66148898182475, -73.83846897517043 40.66150297596526, -73.83813799274797 40.66155101112165, -73.8381040044669 40.66157100330928, -73.83811400056062 40.66169101112177, -73.83809300837318 40.66172499940311, -73.83803197907608 40.66174898963754, -73.83804197517 40.66179297401251, -73.83807301618553 40.66180702088765, -73.83811400056062 40.66181101893452, -73.83824400642021 40.66180002479381, -73.83830898102956 40.66181401893433, -73.83832597517022 40.66185500330951, -73.83832597517022 40.66189298963764, -73.83829198884199 40.66195102088776, -73.83816898102943 40.66199200526258, -73.83816498298256 40.66203598963783, -73.83820302009192 40.66215199940345, -73.83828499079505 40.66224501698162, -73.83837001227947 40.66230299549739, -73.83860697712366 40.66234397987248, -73.8386770025143 40.66234198182569, -73.83900998493648 40.66233398377857, -73.83953400056184 40.66226500916926, -73.83964001423401 40.66223801893486, -73.83968399860898 40.66218298768464, -73.83969099665568 40.66212200916907, -73.83966700446832 40.66201599745019, -73.83967700056205 40.66198100916903, -73.83971198884321 40.66195401893445, -73.83996300056218 40.66192597791881, -73.83998299274982 40.66190698377815, -73.83999198884365 40.66186499940315, -73.83998499274979 40.66177997791872, -73.83975502399954 40.66096201893355, -73.83975103339046 40.66094649548552, -73.84022200034505 40.66086499991984, -73.84040399974478 40.6608330002428, -73.84081799995072 40.66250600005189, -73.84112199958062 40.66376399960895, -73.84125400027189 40.66421199958411, -73.84142500006374 40.66493100036542, -73.84164200017814 40.66593599994649, -73.84164600036259 40.66595099973891, -73.84165199973994 40.66596999971571, -73.84169700001651 40.66610499964606, -73.8417060004316 40.66614000036074, -73.84192499973899 40.66702099961944, -73.84196699987712 40.66720900019526, -73.84204099969237 40.6675109997329, -73.84210299985354 40.66772399966286, -73.84219599964567 40.66804700016894, -73.84226600017577 40.66827199975297, -73.84237499980634 40.66862099965945, -73.84242899959862 40.66878399998166, -73.84218199989935 40.66870900012033, -73.8411740001799 40.66850699979826)))",0,1
